Date,Heure,Consommation
2016-02-05,09:00,35316.39
2016-02-05,10:00,36224.9
2016-02-05,11:00,36696.61
2016-02-05,12:00,34567.27
2016-02-05,13:00,35714.14
2016-02-05,14:00,36339.2
2016-02-05,15:00,36193.67
2016-02-05,16:00,36723.48
2016-02-05,17:00,37234.19
2016-02-05,18:00,35790.09
2016-02-05,19:00,34308.02
2016-02-05,20:00,33385.94
2016-02-05,21:00,32535.86
2016-02-05,22:00,32887.51
2016-02-05,23:00,31615.93
2016-02-06,00:00,29640.93
2016-02-06,01:00,28018.02
2016-02-06,02:00,26642.24
2016-02-06,03:00,25950.07
2016-02-06,04:00,25823.04
2016-02-06,05:00,26085.37
2016-02-06,06:00,26129.2
2016-02-06,07:00,26611.55
2016-02-06,08:00,30297.0
2016-02-06,09:00,33619.22
2016-02-06,10:00,35252.6
2016-02-06,11:00,36384.6
2016-02-06,12:00,35771.56
2016-02-06,13:00,35660.68
2016-02-06,14:00,35601.46
2016-02-06,15:00,34939.15
2016-02-06,16:00,34609.74
2016-02-06,17:00,35096.46
2016-02-06,18:00,35025.35
2016-02-06,19:00,34057.56
2016-02-06,20:00,33091.67
2016-02-06,21:00,32226.88
2016-02-06,22:00,32284.43
2016-02-06,23:00,31076.48
2016-02-07,00:00,28962.04
2016-02-07,01:00,27010.34
2016-02-07,02:00,25743.69
2016-02-07,03:00,24961.77
2016-02-07,04:00,24470.19
2016-02-07,05:00,24593.41
2016-02-07,06:00,24247.24
2016-02-07,07:00,23526.12
2016-02-07,08:00,24632.36
2016-02-07,09:00,26583.54
2016-02-07,10:00,28241.14
2016-02-07,11:00,29464.74
2016-02-07,12:00,29582.03
2016-02-07,13:00,29728.79
2016-02-07,14:00,29435.95
2016-02-07,15:00,29385.71
2016-02-07,16:00,29601.04
2016-02-07,17:00,31197.62
2016-02-07,18:00,32180.1
2016-02-07,19:00,31744.23
2016-02-07,20:00,31399.3
2016-02-07,21:00,30791.83
2016-02-07,22:00,31120.26
2016-02-07,23:00,29579.44
2016-02-08,00:00,27573.38
2016-02-08,01:00,25890.95
2016-02-08,02:00,24904.02
2016-02-08,03:00,24362.77
2016-02-08,04:00,24262.28
2016-02-08,05:00,24956.3
2016-02-08,06:00,26047.18
2016-02-08,07:00,27975.46
2016-02-08,08:00,32724.9
2016-02-08,09:00,36763.34
2016-02-08,10:00,37653.49
2016-02-08,11:00,38035.22
2016-02-08,12:00,36219.9
2016-02-08,13:00,36301.9
2016-02-08,14:00,36524.26
2016-02-08,15:00,36220.11
2016-02-08,16:00,36534.25
2016-02-08,17:00,37786.57
2016-02-08,18:00,37160.49
2016-02-08,19:00,35725.0
2016-02-08,20:00,34743.06
2016-02-08,21:00,33882.06
2016-02-08,22:00,33781.11
2016-02-08,23:00,31983.29
2016-02-09,00:00,29722.08
2016-02-09,01:00,27903.53
2016-02-09,02:00,26974.74
2016-02-09,03:00,26581.43
2016-02-09,04:00,26361.36
2016-02-09,05:00,26983.29
2016-02-09,06:00,27916.16
2016-02-09,07:00,29020.6
2016-02-09,08:00,33886.53
2016-02-09,09:00,36592.09
2016-02-09,10:00,37217.88
2016-02-09,11:00,37294.28
2016-02-09,12:00,35134.8
2016-02-09,13:00,35618.42
2016-02-09,14:00,35915.25
2016-02-09,15:00,35352.07
2016-02-09,16:00,35655.17
2016-02-09,17:00,36868.59
2016-02-09,18:00,36463.25
2016-02-09,19:00,35268.62
2016-02-09,20:00,34420.39
2016-02-09,21:00,33339.3
2016-02-09,22:00,33613.41
2016-02-09,23:00,31863.65
2016-02-10,00:00,29568.96
2016-02-10,01:00,27688.0
2016-02-10,02:00,26818.05
2016-02-10,03:00,26254.15
2016-02-10,04:00,26177.38
2016-02-10,05:00,26650.06
2016-02-10,06:00,27688.46
2016-02-10,07:00,29148.45
2016-02-10,08:00,33844.93
2016-02-10,09:00,36496.96
2016-02-10,10:00,36713.53
2016-02-10,11:00,36860.9
2016-02-10,12:00,34919.03
2016-02-10,13:00,35489.09
2016-02-10,14:00,35984.17
2016-02-10,15:00,35583.01
2016-02-10,16:00,36104.59
2016-02-10,17:00,37031.86
2016-02-10,18:00,36164.64
2016-02-10,19:00,34797.24
2016-02-10,20:00,33985.63
2016-02-10,21:00,33068.62
2016-02-10,22:00,33284.13
2016-02-10,23:00,31756.54
2016-02-11,00:00,29380.53
2016-02-11,01:00,27776.66
2016-02-11,02:00,26855.3
2016-02-11,03:00,26404.01
2016-02-11,04:00,26110.3
2016-02-11,05:00,26700.11
2016-02-11,06:00,27412.77
2016-02-11,07:00,28964.38
2016-02-11,08:00,33688.67
2016-02-11,09:00,36820.84
2016-02-11,10:00,37343.83
2016-02-11,11:00,37882.96
2016-02-11,12:00,36426.68
2016-02-11,13:00,36859.54
2016-02-11,14:00,36962.04
2016-02-11,15:00,36338.5
2016-02-11,16:00,36426.89
2016-02-11,17:00,36715.97
2016-02-11,18:00,36215.16
2016-02-11,19:00,34917.43
2016-02-11,20:00,33937.82
2016-02-11,21:00,33169.37
2016-02-11,22:00,33464.7
2016-02-11,23:00,31803.39
2016-02-12,00:00,29434.4
2016-02-12,01:00,27603.59
2016-02-12,02:00,26571.63
2016-02-12,03:00,26130.28
2016-02-12,04:00,26094.47
2016-02-12,05:00,26666.1
2016-02-12,06:00,27414.41
2016-02-12,07:00,28804.81
2016-02-12,08:00,33153.0
2016-02-12,09:00,35698.59
2016-02-12,10:00,36654.71
2016-02-12,11:00,36832.56
2016-02-12,12:00,33947.04
2016-02-12,13:00,35143.25
2016-02-12,14:00,35711.58
2016-02-12,15:00,35525.38
2016-02-12,16:00,35661.45
2016-02-12,17:00,36338.17
2016-02-12,18:00,35378.82
2016-02-12,19:00,34093.1
2016-02-12,20:00,33184.5
2016-02-12,21:00,32358.47
2016-02-12,22:00,32682.53
2016-02-12,23:00,31313.26
2016-02-13,00:00,29159.02
2016-02-13,01:00,27410.41
2016-02-13,02:00,26337.02
2016-02-13,03:00,25445.68
2016-02-13,04:00,25457.1
2016-02-13,05:00,25761.63
2016-02-13,06:00,25912.26
2016-02-13,07:00,26413.17
2016-02-13,08:00,30083.05
2016-02-13,09:00,32860.46
2016-02-13,10:00,34138.17
2016-02-13,11:00,34705.75
2016-02-13,12:00,33508.75
2016-02-13,13:00,33317.34
2016-02-13,14:00,32871.52
2016-02-13,15:00,32146.41
2016-02-13,16:00,32079.32
2016-02-13,17:00,32983.48
2016-02-13,18:00,33171.11
2016-02-13,19:00,32340.59
2016-02-13,20:00,31428.19
2016-02-13,21:00,30806.39
2016-02-13,22:00,31149.12
2016-02-13,23:00,29521.84
2016-02-14,00:00,27516.37
2016-02-14,01:00,25906.28
2016-02-14,02:00,24720.36
2016-02-14,03:00,23971.81
2016-02-14,04:00,23695.55
2016-02-14,05:00,23879.67
2016-02-14,06:00,23454.54
2016-02-14,07:00,22868.35
2016-02-14,08:00,23752.85
2016-02-14,09:00,25680.0
2016-02-14,10:00,27238.64
2016-02-14,11:00,28039.51
2016-02-14,12:00,27632.17
2016-02-14,13:00,27879.05
2016-02-14,14:00,27616.67
2016-02-14,15:00,27368.82
2016-02-14,16:00,27527.42
2016-02-14,17:00,28868.49
2016-02-14,18:00,30036.37
2016-02-14,19:00,29716.84
2016-02-14,20:00,29224.7
2016-02-14,21:00,28679.51
2016-02-14,22:00,28834.74
2016-02-14,23:00,27655.43
2016-02-15,00:00,26029.36
2016-02-15,01:00,24432.14
2016-02-15,02:00,23499.75
2016-02-15,03:00,23040.71
2016-02-15,04:00,23002.92
2016-02-15,05:00,23628.38
2016-02-15,06:00,24508.89
2016-02-15,07:00,26274.61
2016-02-15,08:00,30980.71
2016-02-15,09:00,33586.35
2016-02-15,10:00,34072.48
2016-02-15,11:00,34466.73
2016-02-15,12:00,32567.36
2016-02-15,13:00,33010.4
2016-02-15,14:00,33054.21
2016-02-15,15:00,32659.17
2016-02-15,16:00,32950.04
2016-02-15,17:00,33802.05
2016-02-15,18:00,33733.6
2016-02-15,19:00,32685.86
2016-02-15,20:00,31841.68
2016-02-15,21:00,31104.19
2016-02-15,22:00,31222.32
2016-02-15,23:00,29350.87
2016-02-16,00:00,27664.12
2016-02-16,01:00,25837.19
2016-02-16,02:00,25230.87
2016-02-16,03:00,24834.11
2016-02-16,04:00,24715.76
2016-02-16,05:00,25173.61
2016-02-16,06:00,25788.16
2016-02-16,07:00,26974.27
2016-02-16,08:00,30585.04
2016-02-16,09:00,32586.65
2016-02-16,10:00,33149.27
2016-02-16,11:00,33101.87
2016-02-16,12:00,31163.63
2016-02-16,13:00,31748.5
2016-02-16,14:00,32168.12
2016-02-16,15:00,31570.23
2016-02-16,16:00,32155.33
2016-02-16,17:00,33027.38
2016-02-16,18:00,33110.17
2016-02-16,19:00,32111.87
2016-02-16,20:00,31150.5
2016-02-16,21:00,30434.5
2016-02-16,22:00,30650.61
2016-02-16,23:00,29373.21
2016-02-17,00:00,27067.85
2016-02-17,01:00,25691.1
2016-02-17,02:00,24848.22
2016-02-17,03:00,24498.33
2016-02-17,04:00,24398.49
2016-02-17,05:00,24954.94
2016-02-17,06:00,25505.01
2016-02-17,07:00,26778.58
2016-02-17,08:00,30425.88
2016-02-17,09:00,32483.76
2016-02-17,10:00,32840.31
2016-02-17,11:00,33069.71
2016-02-17,12:00,31052.81
2016-02-17,13:00,31616.37
2016-02-17,14:00,32076.54
2016-02-17,15:00,31725.66
2016-02-17,16:00,32327.07
2016-02-17,17:00,33348.41
2016-02-17,18:00,33377.15
2016-02-17,19:00,32335.26
2016-02-17,20:00,31626.67
2016-02-17,21:00,30795.11
2016-02-17,22:00,30687.63
2016-02-17,23:00,29113.96
2016-02-18,00:00,27361.1
2016-02-18,01:00,25839.82
2016-02-18,02:00,24978.8
2016-02-18,03:00,24639.84
2016-02-18,04:00,24497.02
2016-02-18,05:00,25076.75
2016-02-18,06:00,25546.15
2016-02-18,07:00,26877.65
2016-02-18,08:00,30985.99
2016-02-18,09:00,33321.16
2016-02-18,10:00,33730.24
2016-02-18,11:00,33905.0
2016-02-18,12:00,32012.93
2016-02-18,13:00,32670.44
2016-02-18,14:00,32889.02
2016-02-18,15:00,32480.51
2016-02-18,16:00,32849.75
2016-02-18,17:00,33669.78
2016-02-18,18:00,33848.84
2016-02-18,19:00,32700.71
2016-02-18,20:00,31867.83
2016-02-18,21:00,30972.18
2016-02-18,22:00,31016.43
2016-02-18,23:00,29435.2
2016-02-19,00:00,27358.84
2016-02-19,01:00,25844.85
2016-02-19,02:00,24935.15
2016-02-19,03:00,24509.16
2016-02-19,04:00,24424.89
2016-02-19,05:00,25146.16
2016-02-19,06:00,25639.91
2016-02-19,07:00,27124.25
2016-02-19,08:00,31137.48
2016-02-19,09:00,33655.68
2016-02-19,10:00,34166.72
2016-02-19,11:00,34448.02
2016-02-19,12:00,31268.26
2016-02-19,13:00,32974.63
2016-02-19,14:00,33636.03
2016-02-19,15:00,33281.83
2016-02-19,16:00,33642.1
2016-02-19,17:00,34401.97
2016-02-19,18:00,34061.93
2016-02-19,19:00,32913.23
2016-02-19,20:00,31966.43
2016-02-19,21:00,31013.41
2016-02-19,22:00,31118.65
2016-02-19,23:00,29697.27
2016-02-20,00:00,27739.74
2016-02-20,01:00,26071.97
2016-02-20,02:00,24946.37
2016-02-20,03:00,24450.51
2016-02-20,04:00,24296.63
2016-02-20,05:00,24747.48
2016-02-20,06:00,24474.63
2016-02-20,07:00,25160.36
2016-02-20,08:00,28788.02
2016-02-20,09:00,31647.66
2016-02-20,10:00,32960.67
2016-02-20,11:00,33593.17
2016-02-20,12:00,32118.99
2016-02-20,13:00,32191.37
2016-02-20,14:00,31917.2
2016-02-20,15:00,31129.59
2016-02-20,16:00,30983.31
2016-02-20,17:00,31745.71
2016-02-20,18:00,32391.68
2016-02-20,19:00,31589.51
2016-02-20,20:00,30765.98
2016-02-20,21:00,29712.01
2016-02-20,22:00,29979.52
2016-02-20,23:00,28593.77
2016-02-21,00:00,26522.79
2016-02-21,01:00,25035.59
2016-02-21,02:00,23763.02
2016-02-21,03:00,23016.4
2016-02-21,04:00,22823.97
2016-02-21,05:00,23113.36
2016-02-21,06:00,22585.79
2016-02-21,07:00,21983.19
2016-02-21,08:00,23436.22
2016-02-21,09:00,25312.8
2016-02-21,10:00,26693.13
2016-02-21,11:00,27783.2
2016-02-21,12:00,28090.17
2016-02-21,13:00,28133.17
2016-02-21,14:00,27822.79
2016-02-21,15:00,27680.24
2016-02-21,16:00,28043.19
2016-02-21,17:00,29065.4
2016-02-21,18:00,30455.33
2016-02-21,19:00,30206.62
2016-02-21,20:00,29556.37
2016-02-21,21:00,28814.54
2016-02-21,22:00,28782.68
2016-02-21,23:00,27276.9
2016-02-22,00:00,25629.54
2016-02-22,01:00,24008.65
2016-02-22,02:00,22973.32
2016-02-22,03:00,22488.58
2016-02-22,04:00,22637.53
2016-02-22,05:00,23216.88
2016-02-22,06:00,23953.59
2016-02-22,07:00,26176.43
2016-02-22,08:00,31306.05
2016-02-22,09:00,34383.77
2016-02-22,10:00,35292.97
2016-02-22,11:00,35644.18
2016-02-22,12:00,33767.54
2016-02-22,13:00,34011.68
2016-02-22,14:00,34197.22
2016-02-22,15:00,33934.99
2016-02-22,16:00,33991.49
2016-02-22,17:00,34519.26
2016-02-22,18:00,34866.42
2016-02-22,19:00,33797.34
2016-02-22,20:00,32895.35
2016-02-22,21:00,31921.74
2016-02-22,22:00,31937.33
2016-02-22,23:00,30219.48
2016-02-23,00:00,27972.52
2016-02-23,01:00,26367.45
2016-02-23,02:00,25288.39
2016-02-23,03:00,24790.77
2016-02-23,04:00,24726.94
2016-02-23,05:00,25239.39
2016-02-23,06:00,25751.39
2016-02-23,07:00,27332.18
2016-02-23,08:00,31721.19
2016-02-23,09:00,34027.79
2016-02-23,10:00,34535.28
2016-02-23,11:00,34742.52
2016-02-23,12:00,32579.79
2016-02-23,13:00,32954.69
2016-02-23,14:00,33422.62
2016-02-23,15:00,33069.43
2016-02-23,16:00,33315.14
2016-02-23,17:00,33823.72
2016-02-23,18:00,34187.95
2016-02-23,19:00,33352.47
2016-02-23,20:00,32431.0
2016-02-23,21:00,31436.04
2016-02-23,22:00,31493.61
2016-02-23,23:00,29763.68
2016-02-24,00:00,27665.31
2016-02-24,01:00,26131.84
2016-02-24,02:00,25140.41
2016-02-24,03:00,24690.01
2016-02-24,04:00,24611.58
2016-02-24,05:00,25334.63
2016-02-24,06:00,25701.36
2016-02-24,07:00,27241.76
2016-02-24,08:00,31514.77
2016-02-24,09:00,33836.93
2016-02-24,10:00,34140.16
2016-02-24,11:00,34606.01
2016-02-24,12:00,32646.05
2016-02-24,13:00,33230.3
2016-02-24,14:00,33713.83
2016-02-24,15:00,33572.7
2016-02-24,16:00,34022.85
2016-02-24,17:00,34751.95
2016-02-24,18:00,34590.92
2016-02-24,19:00,33407.04
2016-02-24,20:00,32648.56
2016-02-24,21:00,31605.34
2016-02-24,22:00,31617.32
2016-02-24,23:00,29821.87
2016-02-25,00:00,27864.4
2016-02-25,01:00,26322.53
2016-02-25,02:00,25399.35
2016-02-25,03:00,25025.38
2016-02-25,04:00,24898.84
2016-02-25,05:00,25372.89
2016-02-25,06:00,25878.96
2016-02-25,07:00,27394.56
2016-02-25,08:00,31906.84
2016-02-25,09:00,34467.96
2016-02-25,10:00,35046.9
2016-02-25,11:00,35371.91
2016-02-25,12:00,33654.19
2016-02-25,13:00,34242.41
2016-02-25,14:00,34728.86
2016-02-25,15:00,34459.13
2016-02-25,16:00,34247.79
2016-02-25,17:00,34897.84
2016-02-25,18:00,34953.33
2016-02-25,19:00,33859.61
2016-02-25,20:00,32990.3
2016-02-25,21:00,32188.2
2016-02-25,22:00,32197.0
2016-02-25,23:00,30455.1
2016-02-26,00:00,28141.77
2016-02-26,01:00,26629.51
2016-02-26,02:00,25702.86
2016-02-26,03:00,25164.06
2016-02-26,04:00,24988.18
2016-02-26,05:00,25615.16
2016-02-26,06:00,25944.11
2016-02-26,07:00,27542.27
2016-02-26,08:00,31727.56
2016-02-26,09:00,33734.39
2016-02-26,10:00,34371.74
2016-02-26,11:00,34233.02
2016-02-26,12:00,31008.1
2016-02-26,13:00,32066.59
2016-02-26,14:00,32818.97
2016-02-26,15:00,32321.16
2016-02-26,16:00,32649.98
2016-02-26,17:00,33514.14
2016-02-26,18:00,33898.01
2016-02-26,19:00,32906.93
2016-02-26,20:00,31864.9
2016-02-26,21:00,31050.94
2016-02-26,22:00,31196.15
2016-02-26,23:00,29912.9
2016-02-27,00:00,27826.1
2016-02-27,01:00,26358.9
2016-02-27,02:00,25291.71
2016-02-27,03:00,24681.78
2016-02-27,04:00,24567.41
2016-02-27,05:00,24921.0
2016-02-27,06:00,24605.14
2016-02-27,07:00,25348.43
2016-02-27,08:00,28976.34
2016-02-27,09:00,31348.36
2016-02-27,10:00,32195.57
2016-02-27,11:00,32726.33
2016-02-27,12:00,31319.28
2016-02-27,13:00,31154.93
2016-02-27,14:00,30935.47
2016-02-27,15:00,30474.17
2016-02-27,16:00,30270.72
2016-02-27,17:00,30967.37
2016-02-27,18:00,32201.1
2016-02-27,19:00,31490.62
2016-02-27,20:00,30725.17
2016-02-27,21:00,29920.34
2016-02-27,22:00,30013.86
2016-02-27,23:00,28717.91
2016-02-28,00:00,26608.3
2016-02-28,01:00,25055.0
2016-02-28,02:00,23774.64
2016-02-28,03:00,23163.31
2016-02-28,04:00,22936.59
2016-02-28,05:00,23077.34
2016-02-28,06:00,22215.16
2016-02-28,07:00,22086.63
2016-02-28,08:00,22988.56
2016-02-28,09:00,24493.9
2016-02-28,10:00,25826.49
2016-02-28,11:00,26509.59
2016-02-28,12:00,26212.86
2016-02-28,13:00,26348.07
2016-02-28,14:00,26032.31
2016-02-28,15:00,25786.34
2016-02-28,16:00,25836.52
2016-02-28,17:00,27066.61
2016-02-28,18:00,29276.68
2016-02-28,19:00,29245.03
2016-02-28,20:00,28828.17
2016-02-28,21:00,28291.62
2016-02-28,22:00,28488.72
2016-02-28,23:00,26940.2
2016-02-29,00:00,25380.37
2016-02-29,01:00,24001.81
2016-02-29,02:00,22867.92
2016-02-29,03:00,22539.88
2016-02-29,04:00,22538.02
2016-02-29,05:00,23080.11
2016-02-29,06:00,23558.5
2016-02-29,07:00,25622.6
2016-02-29,08:00,30202.26
2016-02-29,09:00,32584.7
2016-02-29,10:00,33089.21
2016-02-29,11:00,33365.77
2016-02-29,12:00,31308.67
2016-02-29,13:00,31630.01
2016-02-29,14:00,32012.97
2016-02-29,15:00,31597.27
2016-02-29,16:00,31695.13
2016-02-29,17:00,32496.69
2016-02-29,18:00,32877.88
2016-02-29,19:00,31974.81
2016-02-29,20:00,31118.36
2016-02-29,21:00,30280.05
2016-02-29,22:00,30820.85
2016-02-29,23:00,29094.51
2016-03-01,00:00,27186.07
2016-03-01,01:00,25679.76
2016-03-01,02:00,24743.83
2016-03-01,03:00,24405.31
2016-03-01,04:00,24226.34
2016-03-01,05:00,24727.59
2016-03-01,06:00,24855.56
2016-03-01,07:00,26277.09
2016-03-01,08:00,30448.14
2016-03-01,09:00,32151.77
2016-03-01,10:00,32393.25
2016-03-01,11:00,32510.51
2016-03-01,12:00,30599.51
2016-03-01,13:00,31027.69
2016-03-01,14:00,30951.21
2016-03-01,15:00,30912.11
2016-03-01,16:00,31225.74
2016-03-01,17:00,31593.27
2016-03-01,18:00,32450.05
2016-03-01,19:00,31631.05
2016-03-01,20:00,30878.15
2016-03-01,21:00,30006.6
2016-03-01,22:00,30072.76
2016-03-01,23:00,28402.03
2016-03-02,00:00,26748.74
2016-03-02,01:00,25308.62
2016-03-02,02:00,24427.93
2016-03-02,03:00,23984.68
2016-03-02,04:00,23966.38
2016-03-02,05:00,24484.88
2016-03-02,06:00,24621.47
2016-03-02,07:00,26431.08
2016-03-02,08:00,30372.8
2016-03-02,09:00,32190.2
2016-03-02,10:00,32566.22
2016-03-02,11:00,32876.21
2016-03-02,12:00,30874.13
2016-03-02,13:00,31231.37
2016-03-02,14:00,31885.91
2016-03-02,15:00,31832.95
2016-03-02,16:00,32492.6
2016-03-02,17:00,33219.68
2016-03-02,18:00,33406.44
2016-03-02,19:00,32380.45
2016-03-02,20:00,31417.84
2016-03-02,21:00,30565.81
2016-03-02,22:00,30276.89
2016-03-02,23:00,28780.09
2016-03-03,00:00,26990.76
2016-03-03,01:00,25539.12
2016-03-03,02:00,24760.59
2016-03-03,03:00,24196.26
2016-03-03,04:00,24280.83
2016-03-03,05:00,24496.06
2016-03-03,06:00,24894.78
2016-03-03,07:00,26627.69
2016-03-03,08:00,30850.27
2016-03-03,09:00,33105.56
2016-03-03,10:00,33762.77
2016-03-03,11:00,34164.53
2016-03-03,12:00,32543.0
2016-03-03,13:00,33016.44
2016-03-03,14:00,33308.59
2016-03-03,15:00,32947.88
2016-03-03,16:00,33085.67
2016-03-03,17:00,33350.87
2016-03-03,18:00,33978.18
2016-03-03,19:00,33029.18
2016-03-03,20:00,32095.41
2016-03-03,21:00,31263.44
2016-03-03,22:00,31064.16
2016-03-03,23:00,29567.65
2016-03-04,00:00,27539.33
2016-03-04,01:00,25936.41
2016-03-04,02:00,25160.74
2016-03-04,03:00,24500.38
2016-03-04,04:00,24648.0
2016-03-04,05:00,25085.14
2016-03-04,06:00,25262.1
2016-03-04,07:00,26969.49
2016-03-04,08:00,31201.96
2016-03-04,09:00,33475.96
2016-03-04,10:00,34281.4
2016-03-04,11:00,34435.64
2016-03-04,12:00,31425.09
2016-03-04,13:00,32736.75
2016-03-04,14:00,33139.11
2016-03-04,15:00,33018.33
2016-03-04,16:00,33285.74
2016-03-04,17:00,33689.8
2016-03-04,18:00,33930.04
2016-03-04,19:00,33013.23
2016-03-04,20:00,32160.63
2016-03-04,21:00,31203.33
2016-03-04,22:00,31075.34
2016-03-04,23:00,29712.29
2016-03-05,00:00,27873.04
2016-03-05,01:00,26335.21
2016-03-05,02:00,25291.27
2016-03-05,03:00,24719.53
2016-03-05,04:00,24555.16
2016-03-05,05:00,24892.04
2016-03-05,06:00,24432.62
2016-03-05,07:00,25231.94
2016-03-05,08:00,29030.53
2016-03-05,09:00,31704.29
2016-03-05,10:00,32819.74
2016-03-05,11:00,33518.98
2016-03-05,12:00,32351.02
2016-03-05,13:00,32099.68
2016-03-05,14:00,31703.62
2016-03-05,15:00,30944.62
2016-03-05,16:00,30315.6
2016-03-05,17:00,30637.86
2016-03-05,18:00,31911.42
2016-03-05,19:00,31681.93
2016-03-05,20:00,30961.68
2016-03-05,21:00,30339.68
2016-03-05,22:00,30148.61
2016-03-05,23:00,28905.19
2016-03-06,00:00,27011.75
2016-03-06,01:00,25369.88
2016-03-06,02:00,24051.35
2016-03-06,03:00,23412.33
2016-03-06,04:00,23161.77
2016-03-06,05:00,23154.0
2016-03-06,06:00,22066.41
2016-03-06,07:00,21954.42
2016-03-06,08:00,23028.53
2016-03-06,09:00,24792.18
2016-03-06,10:00,26014.38
2016-03-06,11:00,26653.21
2016-03-06,12:00,26116.04
2016-03-06,13:00,26202.52
2016-03-06,14:00,25940.0
2016-03-06,15:00,25560.1
2016-03-06,16:00,25913.15
2016-03-06,17:00,26983.99
2016-03-06,18:00,29475.64
2016-03-06,19:00,29744.98
2016-03-06,20:00,29257.41
2016-03-06,21:00,28838.01
2016-03-06,22:00,28653.96
2016-03-06,23:00,27225.71
2016-03-07,00:00,25543.82
2016-03-07,01:00,24090.17
2016-03-07,02:00,23186.8
2016-03-07,03:00,22929.72
2016-03-07,04:00,22795.35
2016-03-07,05:00,23416.21
2016-03-07,06:00,23771.01
2016-03-07,07:00,25719.68
2016-03-07,08:00,30599.64
2016-03-07,09:00,32598.82
2016-03-07,10:00,33428.47
2016-03-07,11:00,33631.39
2016-03-07,12:00,31723.37
2016-03-07,13:00,32058.77
2016-03-07,14:00,32372.37
2016-03-07,15:00,31883.25
2016-03-07,16:00,31887.67
2016-03-07,17:00,32519.61
2016-03-07,18:00,33483.17
2016-03-07,19:00,32801.9
2016-03-07,20:00,32145.52
2016-03-07,21:00,31152.82
2016-03-07,22:00,31043.71
2016-03-07,23:00,29518.12
2016-03-08,00:00,27401.12
2016-03-08,01:00,25972.71
2016-03-08,02:00,25081.24
2016-03-08,03:00,24576.23
2016-03-08,04:00,24641.17
2016-03-08,05:00,25105.98
2016-03-08,06:00,25127.63
2016-03-08,07:00,26721.79
2016-03-08,08:00,30741.26
2016-03-08,09:00,32446.11
2016-03-08,10:00,32960.89
2016-03-08,11:00,32952.03
2016-03-08,12:00,30996.25
2016-03-08,13:00,31391.62
2016-03-08,14:00,31916.86
2016-03-08,15:00,31341.21
2016-03-08,16:00,31735.57
2016-03-08,17:00,32002.45
2016-03-08,18:00,33166.0
2016-03-08,19:00,32701.19
2016-03-08,20:00,31789.64
2016-03-08,21:00,31068.42
2016-03-08,22:00,30831.64
2016-03-08,23:00,29100.53
2016-03-09,00:00,27328.16
2016-03-09,01:00,25907.57
2016-03-09,02:00,25089.12
2016-03-09,03:00,24641.4
2016-03-09,04:00,24507.93
2016-03-09,05:00,25036.25
2016-03-09,06:00,25066.03
2016-03-09,07:00,26757.04
2016-03-09,08:00,30838.88
2016-03-09,09:00,32715.51
2016-03-09,10:00,32934.91
2016-03-09,11:00,33139.2
2016-03-09,12:00,31218.16
2016-03-09,13:00,31680.02
2016-03-09,14:00,32129.86
2016-03-09,15:00,31893.77
2016-03-09,16:00,32061.36
